timestamp,plate_number,plate_type,plate_label,state_code,state_name,series,confidence,frame_saved
2026-06-07T01:18:34.039728,LLDN0J,white,Private,LL,Unknown,Old format,50.25,output\webcam\LLDN0J_20260607_012221.jpg
2026-06-07T01:18:34.039728,LLDN0J,white,Private,LL,Unknown,Old format,50.25,output\webcam\LLDN0J_20260607_012224.jpg
2026-06-07T01:18:34.039728,LLDN0J,white,Private,LL,Unknown,Old format,50.25,output\webcam\LLDN0J_20260607_012227.jpg
2026-06-07T01:18:34.039728,LLDN0J,white,Private,LL,Unknown,Old format,50.25,output\webcam\LLDN0J_20260607_012231.jpg
2026-06-07T01:18:34.039728,LLDN0J,white,Private,LL,Unknown,Old format,50.25,output\webcam\LLDN0J_20260607_012234.jpg
2026-06-07T01:22:35.493223,HR 98 AA 7177,yellow,Commercial,HR,Haryana,Old format,88.9,output\webcam\HR98AA7177_20260607_012235.jpg
2026-06-07T01:22:35.493223,HR 98 AA 7177,yellow,Commercial,HR,Haryana,Old format,88.9,output\webcam\HR98AA7177_20260607_012238.jpg
2026-06-07T01:22:35.493223,HR 98 AA 7177,yellow,Commercial,HR,Haryana,Old format,88.9,output\webcam\HR98AA7177_20260607_012241.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012242.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012245.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012248.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012251.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012254.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012257.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012300.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012304.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012307.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012310.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012313.jpg
2026-06-07T01:22:42.628456,HR 98 AA 7777,black,Taxi / Rental,HR,Haryana,Old format,87.9,output\webcam\HR98AA7777_20260607_012316.jpg
2026-06-07T01:23:17.407162,KA 19 PE 4U8,white,Private,KA,Karnataka,Old format,38.98,output\webcam\KA19PE4U8_20260607_012317.jpg
2026-06-07T01:23:17.407162,KA 19 PE 4U8,white,Private,KA,Karnataka,Old format,38.98,output\webcam\KA19PE4U8_20260607_012320.jpg
2026-06-07T01:23:17.407162,KA 19 PE 4U8,white,Private,KA,Karnataka,Old format,38.98,output\webcam\KA19PE4U8_20260607_012323.jpg
2026-06-07T01:23:17.407162,KA 19 PE 4U8,white,Private,KA,Karnataka,Old format,38.98,output\webcam\KA19PE4U8_20260607_012326.jpg
2026-06-07T01:23:17.407162,KA 19 PE 4U8,white,Private,KA,Karnataka,Old format,38.98,output\webcam\KA19PE4U8_20260607_012329.jpg
2026-06-07T01:23:17.407162,KA 19 PE 4U8,white,Private,KA,Karnataka,Old format,38.98,output\webcam\KA19PE4U8_20260607_012332.jpg
2026-06-07T01:23:17.407162,KA 19 PE 4U8,white,Private,KA,Karnataka,Old format,38.98,output\webcam\KA19PE4U8_20260607_012335.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012337.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012340.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012343.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012346.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012350.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012353.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012356.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012359.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012402.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012405.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012408.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012411.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012414.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012417.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012420.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012423.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012426.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012429.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012433.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012436.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012439.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012442.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012445.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012448.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012451.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012454.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012457.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012500.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012503.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012506.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012509.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012512.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012515.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012519.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012522.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012525.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012528.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012531.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012534.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012537.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012540.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012543.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012546.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012549.jpg
